Athlete,Unspecified,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,7,,,,,,,,,,,,,,,,,,,,
Start Time,4:33:10.3 PM,,,,,,,,,,,,,,,,,,,,
End Time,4:44:17.7 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:11:07.3,,,,,,,,,,,,,,,,,,,,
Distance,2824 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
151,4:38:49.7 PM,0:02:00.006000,27.6,4.17,9.2,172,373,497,-14.2,47.1,81.1,49.9,-52.4,28.7,17.8,13.4,671,0.841,,38.7,61.3
152,4:38:51.9 PM,0:01:59.291000,27.6,4.19,8.5,185,403,501,-12.7,47.7,79.1,52.6,-50.4,28.6,15.7,10.7,564,0.915,,42.1,57.9
153,4:38:54.1 PM,0:01:58.498000,28,4.22,9.3,211,452,554,-18.6,42.2,82.2,54.8,-53.3,28.9,16.5,10.9,657,0.946,,44.1,55.9
154,4:38:56.2 PM,0:01:56.732000,27.6,4.28,9.8,207,450,547,-8.6,53,80.5,54.9,-51.2,29.3,16,9.6,676,0.975,,44.8,55.2
155,4:38:58.4 PM,0:01:55.549000,27.2,4.33,9.9,208,459,583,-11.1,50.5,79.7,54,-51.3,28.4,15.8,9.9,719,0.841,,38.1,61.9
156,4:39:00.6 PM,0:01:53.820000,28.4,4.39,9.5,201,424,534,-9.1,52.4,79.1,52.8,-50.5,28.6,16.6,9.6,741,0.794,,37.6,62.4
157,4:39:02.7 PM,0:01:51.658000,27.9,4.48,8.8,217,466,556,-10.1,52.5,82.1,57.3,-53.1,28.9,14.3,10.6,709,0.917,,42.7,57.3
158,4:39:04.9 PM,0:01:55.185000,26.9,4.34,9.1,205,458,557,-9.9,52.4,81.6,53.8,-52.7,28.9,18.8,9.1,708,0.841,,37.6,62.4
159,4:39:07.1 PM,0:01:57.108000,27.4,4.27,9.2,196,430,543,-10.9,50.3,81.3,53,-51.8,29.4,16.9,11.3,718,0.81,,37,63
160,4:39:09.3 PM,0:01:56.531000,26.8,4.29,10,201,448,546,-10.2,51.2,79.6,55.1,-50.9,28.6,14.2,10.2,710,0.975,,43.6,56.4
161,4:39:11.5 PM,0:01:56.644000,27,4.29,9.9,212,472,568,-12.3,50.3,81.8,56.9,-53.4,28.4,13.7,11.2,531,1.019,,45.9,54.1
162,4:39:13.7 PM,0:01:55.151000,26.8,4.34,8.8,202,451,560,-15.6,45.6,80.9,56.7,-52.5,28.4,14.6,9.5,692,0.84,,37.6,62.4
163,4:39:16.0 PM,0:01:56.005000,26.7,4.31,9.8,211,476,562,-12.1,52,84.6,57.7,-56.1,28.6,16.4,10.5,696,0.886,,39.4,60.6
164,4:39:18.2 PM,0:01:58.015000,27.8,4.24,8.8,179,388,502,-9.1,52.5,80.2,50.8,-51.2,29,17.6,11.7,720,0.84,,38.9,61.1
165,4:39:20.4 PM,0:01:59.048000,27.4,4.2,9.6,177,388,500,-11.6,50.6,79.3,50.8,-51.6,27.6,15.5,12.9,674,0.977,,44.6,55.4
166,4:39:22.6 PM,0:01:58.479000,26.7,4.22,9.4,209,470,552,-13.4,49,81.3,55,-53.2,28.1,16.7,9.6,636,1.02,,45.4,54.6
167,4:39:24.8 PM,0:01:58.369000,27.8,4.22,8.8,201,433,533,-11.2,50.9,80.6,53.5,-52.2,28.4,16.6,10.4,679,0.961,,44.5,55.5
168,4:39:27.0 PM,0:01:59.861000,29,4.17,8.4,222,460,552,-8.2,54.3,78.9,53.9,-51,27.9,16.1,8.9,688,0.87,,42,58
169,4:39:29.1 PM,0:01:58.933000,25.8,4.2,10.3,151,350,453,-3.9,59,78.8,49.3,-50.4,28.4,19.4,10.1,783,0.885,,38.1,61.9
170,4:39:31.4 PM,0:01:58.776000,27.6,4.21,9.4,185,402,522,-9.7,51.4,79.1,51.3,-50.4,28.7,14.8,13.1,622,0.962,,44.2,55.8
171,4:39:33.6 PM,0:01:57.310000,26.7,4.26,9.6,183,412,525,-7.1,55.8,79.2,52.9,-51.3,27.9,15,11.3,608,1.052,,46.8,53.2
172,4:39:35.8 PM,0:01:56.299000,28.2,4.3,8.5,203,433,532,-10.3,50.9,80,54.8,-51,29,15.1,10.1,649,0.976,,45.8,54.2
173,4:39:37.9 PM,0:01:59.459000,26.5,4.19,9,202,458,567,-10.3,52.4,81.1,55.2,-52.8,28.3,14.6,11.3,659,1.022,,45.1,54.9
174,4:39:40.2 PM,0:02:00.777000,27.8,4.14,9.2,212,459,579,-9.9,51.9,78.9,52.6,-50.9,28.1,15.8,10.5,709,0.975,,45.1,54.9
175,4:39:42.4 PM,0:02:00.530000,26.8,4.15,9.4,212,475,558,-12.1,50.2,80.8,56.3,-52.6,28.2,13.1,11.4,731,0.991,,44.3,55.7
176,4:39:44.6 PM,0:02:00.480000,26.7,4.15,9.6,179,403,543,-11.9,49.9,80.4,50.4,-52.1,28.4,17.3,12.7,684,1.007,,44.8,55.2
177,4:39:46.8 PM,0:01:58.499000,27.8,4.22,8.9,188,407,486,-11.4,50.4,81.1,54.1,-52.3,28.8,16.6,10.4,637,0.992,,45.9,54.1
178,4:39:49.0 PM,0:01:58.370000,27,4.22,9.7,200,443,536,-10.4,52.3,80.1,55.9,-52.3,27.8,14.3,9.9,633,0.961,,43.3,56.7
179,4:39:51.2 PM,0:01:58.771000,26.9,4.21,9.6,192,429,546,-10.6,52.2,80.8,52.8,-52.7,28,15.1,12.8,578,1.019,,45.6,54.4
180,4:39:53.5 PM,0:01:58.002000,27.6,4.24,9.4,175,381,469,-10.4,51.5,79.6,53.4,-51.4,28.1,15.7,10.5,718,0.959,,44.1,55.9
181,4:39:55.6 PM,0:01:57.798000,27,4.24,9.4,194,432,554,-12.1,49.2,79.4,52.7,-51.1,28.3,15.4,11.3,659,0.989,,44.5,55.5
182,4:39:57.9 PM,0:01:57.083000,27,4.27,9,152,338,418,-5.7,56.7,77.6,48.9,-49.7,27.9,16.4,12.3,668,0.839,,37.8,62.2
183,4:40:00.1 PM,0:01:59.851000,27.2,4.17,8.3,186,411,514,-13,47.7,79.3,52,-50.8,28.5,15,12.3,631,1.034,,46.9,53.1
184,4:40:02.3 PM,0:02:01.761000,27.6,4.11,9.1,177,386,484,-11.6,49.6,79.3,50.7,-50.9,28.3,15.2,13.3,613,1.021,,46.9,53.1
185,4:40:04.5 PM,0:02:01.430000,27,4.12,9.3,204,452,558,-15.9,45.3,79.7,54.6,-52.1,27.6,14,11.1,632,0.976,,44,56
186,4:40:06.7 PM,0:02:02.838000,26.7,4.07,9.2,194,437,522,-13.9,47.9,81.5,55.9,-53,28.5,12.7,13,649,1.007,,44.7,55.3
187,4:40:08.9 PM,0:02:00.554000,26.9,4.15,9.6,159,356,463,-15.9,46.4,82.6,50.7,-54.2,28.4,19.1,12.8,684,0.914,,40.9,59.1
188,4:40:11.2 PM,0:01:58.948000,27.2,4.2,9.6,207,458,562,-14.4,47.1,80.9,57.3,-52.5,28.4,11.9,11.7,623,0.959,,43.5,56.5
189,4:40:13.4 PM,0:01:59.582000,26.9,4.18,9.4,192,429,521,-8.7,53.5,79.9,54.8,-51.5,28.4,13.9,11.2,600,1.065,,47.7,52.3
190,4:40:15.6 PM,0:01:59.452000,26.5,4.19,8.9,206,467,559,-12.8,50,81.1,55.6,-53.4,27.7,13.9,11.6,657,1.006,,44.4,55.6
191,4:40:17.9 PM,0:02:02.055000,27,4.1,8.5,181,402,517,-11.9,49.7,78.9,49.8,-51.1,27.8,16.6,12.5,706,0.991,,44.6,55.4
192,4:40:20.1 PM,0:02:05.212000,27.4,3.99,8.3,189,413,516,-9.6,53.9,80.3,54,-52.9,27.4,15.9,10.4,621,0.99,,45.2,54.8
193,4:40:22.3 PM,0:02:05.284000,27,3.99,9.6,191,424,529,-12.7,50,80.3,52.5,-52.8,27.5,16.1,11.7,593,1.035,,46.6,53.4
194,4:40:24.5 PM,0:02:04.559000,28.2,4.01,8.7,146,311,373,-14.6,46,81.9,45.2,-52.2,29.6,18.8,17.9,656,0.87,,40.8,59.2
195,4:40:26.6 PM,0:02:04.226000,26.3,4.02,8.5,174,397,516,-10.2,53.3,79.4,52.3,-52.6,26.9,15.5,11.6,616,1.005,,44.1,55.9
196,4:40:28.9 PM,0:02:04.313000,27,4.02,8.4,151,335,433,-12.7,46.1,75.3,47.4,-47.4,27.8,15.5,12.4,723,1.065,,48,52
197,4:40:31.1 PM,0:02:06.982000,27,3.94,8.6,169,374,475,-12.4,48,80.6,50.4,-51.1,29.5,14.3,15.8,616,1.081,,48.7,51.3
198,4:40:33.3 PM,0:02:07.601000,27.6,3.92,9.3,202,439,549,-9.4,52.6,78.1,55.2,-50.5,27.6,13.2,9.7,623,1.005,,46.2,53.8
199,4:40:35.5 PM,0:02:04.285000,27.2,4.02,9.3,184,406,507,-11.5,50,79,52.4,-51,28,15,11.6,708,0.947,,42.9,57.1
200,4:40:37.7 PM,0:02:02.750000,26.7,4.07,8.4,177,397,530,-12.4,47.9,78.4,50.8,-49.9,28.5,14,13.6,753,0.973,,43.3,56.7
201,4:40:40.0 PM,0:02:01.520000,27.2,4.11,9.3,175,387,500,-12.4,48.6,78.1,50.2,-50.4,27.8,15.5,12.4,762,1.034,,46.9,53.1
202,4:40:42.2 PM,0:02:01.707000,27,4.11,8.8,182,405,493,-12.7,47.7,80.5,52.8,-51.1,29.4,13.7,14,613,1.063,,47.9,52.1
203,4:40:44.4 PM,0:02:03.017000,26.8,4.06,9.4,182,407,522,-15.9,44.9,80.9,53.5,-52.3,28.6,12.5,14.9,652,0.974,,43.6,56.4
204,4:40:46.6 PM,0:02:01.880000,26.3,4.1,9,183,417,511,-12.1,50.1,81.5,55,-52.9,28.6,13.3,13.2,643,1.019,,44.7,55.3
205,4:40:48.9 PM,0:02:01.968000,26.6,4.1,8.4,172,387,508,-18.2,41.4,78.9,50.2,-50.8,28.1,15,13.6,655,1.009,,44.7,55.3
206,4:40:51.2 PM,0:02:04.133000,27.1,4.03,8.7,188,416,526,-17.4,44.6,81.2,54,-53.6,27.6,14.1,13.1,632,1.065,,48,52
207,4:40:53.4 PM,0:02:05.079000,27,4,9.1,153,340,433,-3.9,59.5,80.6,47.9,-51.8,28.8,18.2,14.6,733,0.96,,43.3,56.7
208,4:40:55.6 PM,0:02:05.855000,27.6,3.97,8.9,179,389,498,-14.4,47.1,82,49.3,-53,29,17,15.7,631,1.021,,46.9,53.1
209,4:40:57.8 PM,0:02:04.375000,27.6,4.02,8.4,119,258,370,-7.2,55.8,75.8,39.9,-49.4,26.3,22.1,13.8,763,0.93,,42.7,57.3
210,4:41:00.0 PM,0:02:06.190000,26.7,3.96,7.8,163,367,464,-14.2,45.4,77.9,48.5,-49.6,28.3,15.4,14.1,720,1.079,,48,52
211,4:41:02.2 PM,0:02:09.474000,28.2,3.86,8.3,177,377,481,-5.4,56.4,77,50.6,-48.8,28.2,14.8,11.7,611,0.989,,46.5,53.5
212,4:41:04.3 PM,0:02:10.530000,26,3.83,9.2,155,359,456,-9.2,51.4,76.6,50.4,-48.6,28,13.1,13.1,765,1.05,,45.4,54.6
213,4:41:06.6 PM,0:02:11.412000,27.6,3.8,8.4,162,353,460,-13.9,46.6,78.4,47.8,-50.4,28,18.4,12.2,595,1.006,,46.3,53.7
214,4:41:08.8 PM,0:02:10.075000,27,3.84,8.1,186,413,505,-19.2,41.6,81.2,51,-52.9,28.3,14.5,15.6,654,1.035,,46.6,53.4
215,4:41:11.0 PM,0:02:08.142000,27,3.9,8.6,184,409,499,-11.5,50.2,79.5,54.9,-51.4,28.1,12.1,12.5,613,0.973,,43.8,56.2
216,4:41:13.3 PM,0:02:08.197000,27.2,3.9,9,178,393,486,-18.2,42.5,80.6,51,-52.4,28.1,15,14.5,666,0.96,,43.5,56.5
217,4:41:15.5 PM,0:02:06.906000,26.3,3.94,9.4,165,377,481,-13.7,47.4,80.4,50.7,-51.9,28.6,14.7,15,694,1.006,,44.1,55.9
218,4:41:17.7 PM,0:02:04.756000,27.8,4.01,8.1,153,330,449,-16.7,44.6,81.9,47.2,-53.3,28.6,20.2,14.5,650,1.007,,46.6,53.4
219,4:41:19.9 PM,0:02:05.263000,26.3,3.99,8.6,197,450,577,-10.7,50.7,80.6,54.9,-51.6,28.9,14.4,11.3,664,1.006,,44.1,55.9
220,4:41:22.2 PM,0:02:05.634000,27.4,3.98,8.7,168,368,489,-10.1,51,78.6,49.9,-50.1,28.4,14.4,14.3,619,1.051,,48,52
221,4:41:24.4 PM,0:02:06.807000,27,3.94,9.4,167,371,464,-15.1,44.9,79.3,50.5,-50.7,28.6,13.4,15.4,535,0.962,,43.3,56.7
222,4:41:26.6 PM,0:02:04.410000,26.7,4.02,9.3,195,437,556,-12.5,48.6,79.6,52.3,-51.2,28.4,14.1,13.2,652,1.004,,44.7,55.3
223,4:41:28.8 PM,0:02:02.464000,27.6,4.08,8.4,199,432,562,-14.6,47.8,81.1,53.1,-53.3,27.8,14.4,13.6,755,0.96,,44.1,55.9
224,4:41:31.0 PM,0:02:01.925000,27.6,4.1,9,191,415,497,-15.7,44.7,78.7,53.9,-50.9,27.8,12.4,12.4,693,0.96,,44.1,55.9
225,4:41:33.2 PM,0:02:02.385000,27.8,4.09,8.3,147,317,438,-13.4,45.1,76.3,47,-47.8,28.4,16,13.3,761,0.989,,45.8,54.2
226,4:41:35.4 PM,0:02:03.403000,27.4,4.05,9.2,201,441,561,-15.7,46.4,81.4,52.9,-53.5,27.9,15.4,13.1,608,1.005,,45.9,54.1
227,4:41:37.5 PM,0:02:01.041000,26.1,4.13,9.8,173,396,497,-13.2,49.5,82.1,50.7,-53.8,28.3,15.1,16.2,642,1.08,,47.1,52.9
228,4:41:39.8 PM,0:02:00.689000,27.6,4.14,8.2,201,437,524,-9.7,53.1,80.4,53.4,-52.4,28.1,15,12,690,1.02,,46.9,53.1
229,4:41:42.0 PM,0:02:03.431000,27.4,4.05,7.8,189,414,493,-7.2,54.5,79.9,51.8,-50.8,29.1,16.7,11.4,699,0.989,,45.2,54.8
230,4:41:44.2 PM,0:02:06.672000,27.4,3.95,8.8,197,431,526,-14.7,46.1,80.9,54.4,-52.1,28.8,16.1,10.4,660,0.975,,44.5,55.5
231,4:41:46.4 PM,0:02:08.825000,26.7,3.88,9.3,197,443,572,-12.7,50.3,80.5,54,-53.2,27.3,14,12.5,661,1.019,,45.3,54.7
232,4:41:48.6 PM,0:02:07.682000,28.2,3.92,8.6,196,417,511,-12.1,49.3,79.9,53.5,-51.5,28.4,14.3,12.1,650,0.989,,46.4,53.6
233,4:41:50.8 PM,0:02:05.676000,27.2,3.98,8.6,198,436,537,-9.1,54.5,81.9,53.6,-53.7,28.3,15.5,12.8,566,0.974,,44.2,55.8
234,4:41:53.0 PM,0:02:03.230000,27.8,4.06,8.9,167,360,462,-8.5,53.2,79.3,49.6,-50.7,28.6,18.7,11.1,744,0.914,,42.3,57.7
235,4:41:55.1 PM,0:02:02.918000,27.8,4.07,8.5,167,361,471,-17.7,41.9,80.6,50.3,-51.5,29.1,17.7,12.6,668,0.851,,39.4,60.6
236,4:41:57.3 PM,0:02:03.333000,27.2,4.05,9.3,183,403,500,-14.1,46.8,79,53,-51.1,27.9,14.4,11.5,517,1.005,,45.6,54.4
237,4:41:59.5 PM,0:02:00.303000,26.8,4.16,9.6,192,430,530,-15.9,44.8,79.9,53.9,-51.7,28.2,13.8,12.1,658,1.034,,46.2,53.8
238,4:42:01.7 PM,0:01:58.786000,27.8,4.21,8.6,198,427,539,-14.9,44.9,78.3,52.1,-50.1,28.3,14.3,11.9,673,1.006,,46.6,53.4
239,4:42:03.9 PM,0:02:00.118000,27,4.16,8.9,193,428,542,-15.2,46.2,79.8,54.9,-52.1,27.6,13.7,11.2,665,1.004,,45.2,54.8
240,4:42:06.1 PM,0:02:01.373000,27.8,4.12,8.4,206,444,547,-13.9,47.6,80.3,53.3,-52.1,28.2,15.7,11.3,600,0.973,,45.1,54.9
241,4:42:08.3 PM,0:02:04.015000,26.5,4.03,9.1,212,481,573,-12.6,50,81.6,55.9,-53.4,28.2,12.9,12.7,621,1.065,,47,53
242,4:42:10.5 PM,0:02:05.091000,27,4,9,198,439,553,-13.6,48.4,80.9,55.9,-52.8,28.1,14,11.1,661,1.066,,48,52
243,4:42:12.8 PM,0:02:04.370000,28.4,4.02,8.4,198,419,503,-6.9,56.3,79.2,52.2,-51.5,27.7,17.3,9.7,703,0.887,,41.9,58.1
244,4:42:14.9 PM,0:02:04.770000,28,4.01,8.1,202,434,550,-15.9,44.1,78.9,53.3,-50.7,28.1,16.3,9.2,683,0.84,,39.2,60.8
245,4:42:17.0 PM,0:02:05.354000,28.2,3.99,8.3,204,434,543,-11.1,50.3,79.4,55.7,-51,28.4,12.8,10.9,631,0.961,,45.1,54.9
246,4:42:19.2 PM,0:02:05.661000,28.2,3.98,8.9,208,444,575,-15.3,45.2,79.3,53.1,-51.1,28.2,14.2,12,608,1.006,,47.2,52.8
247,4:42:21.3 PM,0:02:03.784000,28.2,4.04,9,220,468,592,-13.6,47.4,78.7,55,-50.9,27.8,13.6,10,657,0.902,,42.3,57.7
248,4:42:23.4 PM,0:02:00.291000,28,4.16,9.6,194,417,516,-17.1,43.7,80.4,52.9,-52.2,28.2,14.7,12.7,663,0.976,,45.5,54.5
249,4:42:25.6 PM,0:01:56.914000,28,4.28,9.1,190,408,509,-16.7,43.6,80.6,51.6,-51.9,28.7,16.5,12.4,627,0.99,,46.2,53.8
250,4:42:27.7 PM,0:01:54.687000,27.4,4.36,9,207,452,554,-14.5,47.1,79.9,53.9,-52.1,27.8,13.9,12.1,666,0.989,,45.2,54.8
251,4:42:29.9 PM,0:01:55.851000,27.4,4.32,9.4,186,407,530,-16.9,43.7,80.9,51.8,-52.3,28.6,15.9,13.3,689,0.987,,45,55
252,4:42:32.1 PM,0:01:57.520000,27.8,4.25,8.8,205,442,545,-14.2,47.7,81.3,53.9,-53.1,28.3,15.9,11.5,595,0.959,,44.4,55.6
253,4:42:34.2 PM,0:01:58.662000,28.2,4.21,8.9,200,425,525,-20.3,38.9,78.5,53.2,-50.8,27.7,15,10.4,621,0.976,,45.8,54.2
254,4:42:36.4 PM,0:01:58.001000,27.4,4.24,9.7,175,383,479,-10.6,50.8,80.3,51.6,-51.4,28.9,17.4,11.4,661,0.839,,38.3,61.7
255,4:42:38.6 PM,0:01:56.758000,27.8,4.28,9,189,409,510,-12.6,47.9,79.1,54,-50.6,28.6,13.8,11.2,627,1.019,,47.2,52.8
256,4:42:40.7 PM,0:01:56.487000,28.4,4.29,8.5,201,425,523,-18.9,41.6,80.6,53.5,-52.4,28.2,15.5,11.5,568,1.004,,47.5,52.5
257,4:42:42.8 PM,0:01:57.737000,27.2,4.25,8.5,158,348,449,-15.7,43,77.9,48.8,-49.2,28.8,15.4,13.7,667,1.052,,47.7,52.3
258,4:42:45.0 PM,0:02:01.983000,27.6,4.1,8.1,164,357,461,-14.4,45.3,78.9,49.9,-50.2,28.8,16.1,13,681,1.019,,46.9,53.1
259,4:42:47.2 PM,0:02:05.357000,27.6,3.99,8.8,190,414,534,-11.6,48.6,78,52.2,-49.5,28.5,14,11.8,644,0.914,,42,58
260,4:42:49.4 PM,0:02:04.688000,26.7,4.01,9.8,169,381,485,-17.8,41.9,78.4,51.4,-50.6,27.8,14.3,12.6,663,0.959,,42.6,57.4
261,4:42:51.6 PM,0:02:02.666000,27.6,4.08,9.2,201,438,527,-11.8,50.7,80.4,54.5,-52.6,27.8,15.1,10.8,618,0.914,,42,58
262,4:42:53.8 PM,0:02:00.420000,27.6,4.15,8.7,178,388,495,-12.7,47.2,78.9,51.8,-50,28.9,15.5,11.7,657,0.988,,45.4,54.6
263,4:42:56.0 PM,0:01:59.255000,27.2,4.19,8.8,183,404,498,-14.6,46.2,80.4,53.2,-51.7,28.7,15.6,11.5,638,0.973,,44.1,55.9
264,4:42:58.2 PM,0:02:00.549000,28,4.15,8.9,186,399,507,-9.9,48.8,77,50.6,-47.4,29.6,15.5,10.9,707,0.96,,44.8,55.2
265,4:43:00.3 PM,0:02:00.107000,27.6,4.16,9.5,168,364,484,-13.2,46.2,78,48.6,-49.2,28.8,18.3,11.2,748,0.824,,37.9,62.1
266,4:43:02.5 PM,0:01:58.456000,27.2,4.22,9.5,158,349,465,-15.8,42.9,77.8,49.3,-49.2,28.6,15,13.5,674,0.961,,43.6,56.4
267,4:43:04.7 PM,0:01:57.949000,27.6,4.24,8.7,159,345,452,-13.4,46.7,77.2,50.1,-49.4,27.8,14.8,12.3,663,0.884,,40.7,59.3
268,4:43:06.9 PM,0:01:57.771000,27.9,4.25,9,163,351,460,-12.9,46.8,78.2,46.9,-49.4,28.8,16.9,14.3,731,0.871,,40.6,59.4
269,4:43:09.0 PM,0:01:59.414000,28.4,4.19,8.2,211,446,583,-12.7,48.4,77.4,55.4,-50.2,27.3,12.3,9.8,694,0.901,,42.6,57.4
270,4:43:11.2 PM,0:02:01.209000,28.4,4.13,9,195,413,533,-12.4,47.6,77.6,51.4,-49.4,28.3,14.6,11.6,707,0.99,,46.8,53.2
271,4:43:13.3 PM,0:02:00.655000,28.2,4.14,9.3,173,368,506,-15.6,44.2,76.6,48.8,-49.4,27.2,14.4,13.4,684,0.989,,46.4,53.6
272,4:43:15.4 PM,0:01:58.120000,29,4.23,9.3,219,453,577,-11.4,50.2,78.1,54.1,-50.6,27.4,12.3,11.7,656,0.902,,43.6,56.4
273,4:43:17.5 PM,0:01:56.846000,28,4.28,9.2,207,445,583,-14.6,46.3,78.5,53,-51,27.5,14,11.6,685,0.914,,42.6,57.4
274,4:43:19.6 PM,0:01:53.528000,28,4.4,9.4,226,485,603,-17.4,44.4,82,54.6,-53.9,28.1,12.6,14.8,666,0.946,,44.1,55.9
275,4:43:21.8 PM,0:01:53.527000,28.4,4.4,8.9,220,466,569,-14.6,46.7,79.7,54.9,-51.8,27.9,14.4,10.4,678,0.973,,46,54
276,4:43:23.9 PM,0:01:54.707000,27.9,4.36,8.9,200,429,542,-14.7,46.9,79.8,52.7,-52.2,27.6,12.5,14.6,648,0.947,,44.1,55.9
277,4:43:26.0 PM,0:01:56.959000,29,4.28,8.9,149,309,429,-10.9,50.4,79.3,46.2,-50.8,28.5,21.1,12,707,0.857,,41.4,58.6
278,4:43:28.1 PM,0:01:58.578000,28.6,4.22,8.5,174,365,483,-12.2,47.7,77.9,50,-49.4,28.6,16.6,11.4,638,0.839,,40,60
279,4:43:30.2 PM,0:01:59.959000,28.8,4.17,8.6,203,422,536,-6.8,54.9,77.9,53,-49.6,28.3,15.2,9.8,615,0.973,,46.7,53.3
280,4:43:32.3 PM,0:01:59.937000,28.6,4.17,8.7,205,431,565,-15.1,46.1,79.1,52.1,-51.5,27.6,15.1,11.9,611,0.971,,46.2,53.8
281,4:43:34.4 PM,0:01:57.112000,28.8,4.27,9.5,227,473,609,-15.8,45.4,78.9,53.7,-51.6,27.3,14.4,10.7,622,0.899,,43.1,56.9
282,4:43:36.5 PM,0:01:55.016000,28.4,4.35,9.8,206,436,538,-13.9,47.5,79.9,53.2,-51.9,28.1,15.1,11.7,666,0.916,,43.3,56.7
283,4:43:38.6 PM,0:01:51.473000,28.8,4.49,9.4,169,352,476,-12.4,49.5,79.7,46.4,-51.9,27.8,19.8,13.4,729,0.839,,40.2,59.8
284,4:43:40.7 PM,0:01:50.537000,29.2,4.52,8.9,178,365,488,-10.2,51.8,79.6,49.5,-51.4,28.2,19.5,10.6,709,0.824,,40.1,59.9
285,4:43:42.7 PM,0:01:51.265000,28.8,4.49,8.8,203,423,540,-14.3,47.1,78.7,52,-51.4,27.3,13,13.6,600,0.991,,47.5,52.5
286,4:43:44.8 PM,0:01:53.696000,29.2,4.4,8.5,209,430,532,-7.7,54.3,77.6,52.1,-49.9,27.8,14.1,11.4,607,0.914,,44.5,55.5
287,4:43:46.9 PM,0:01:56.032000,29.4,4.31,8.5,227,463,586,-14.8,46.2,79.1,53.6,-51.3,27.8,14,11.6,629,0.944,,46.3,53.7
288,4:43:48.9 PM,0:01:57.533000,28.6,4.25,8.7,213,447,565,-10.9,51.8,78.1,52.6,-51.4,26.8,14.7,10.8,636,0.9,,42.8,57.2
289,4:43:51.0 PM,0:01:58.046000,29.4,4.24,8.5,232,473,605,-14.4,46.8,78.6,53.8,-51.1,27.4,13.8,11,716,0.946,,46.3,53.7
290,4:43:53.0 PM,0:01:57.915000,28.8,4.24,9.1,219,457,585,-13.8,46.7,78.8,53.9,-50.6,28.2,14.6,10.3,713,0.991,,47.5,52.5
291,4:43:55.1 PM,0:01:58.181000,29.9,4.23,8.1,224,451,541,-12.7,48.5,78.6,56.3,-50.8,27.8,12.9,9.4,668,0.871,,43.3,56.7
292,4:43:57.1 PM,0:01:57.155000,28.8,4.27,9.1,211,440,571,-10.9,50.1,78.6,54.6,-50.3,28.3,14,10,629,0.899,,43.1,56.9
293,4:43:59.2 PM,0:01:54.565000,29.4,4.36,9.3,186,380,506,-14.9,45.2,78.9,51,-50.6,28.3,16.6,11.3,708,0.794,,38.9,61.1
294,4:44:01.3 PM,0:01:52.174000,29.2,4.46,9.4,199,408,529,-9.1,53,79.1,53.1,-51.1,28,14.9,11,693,0.855,,41.6,58.4
295,4:44:03.3 PM,0:01:50.010000,29.9,4.55,9.2,180,361,503,-15.2,46.3,80.1,47.4,-52.4,27.8,20.1,12.5,664,0.812,,40.4,59.6
296,4:44:05.3 PM,0:01:48.179000,29.4,4.62,9.6,202,413,569,-13.4,46.8,77.1,50.6,-49.6,27.6,15.4,11.1,674,0.84,,41.2,58.8
297,4:44:07.4 PM,0:01:47.270000,29.2,4.66,9.7,178,366,502,-14.3,46,77.8,48.6,-50.1,27.7,16.3,13,673,0.855,,41.6,58.4
298,4:44:09.4 PM,0:01:46.548000,29.2,4.69,9.7,162,332,469,-11.3,50.2,80.3,46.4,-51.6,28.6,20.4,13.5,691,0.811,,39.4,60.6
299,4:44:11.5 PM,0:01:45.873000,29,4.72,9.7,184,381,507,-12.9,47.5,77.9,48.8,-49.9,28.1,16.7,12.3,733,0.885,,42.8,57.2
300,4:44:13.5 PM,0:01:45.562000,29,4.74,9.6,178,368,476,-12.7,47.8,79.2,50.8,-50.6,28.6,15.9,12.5,703,0.855,,41.3,58.7
301,4:44:15.6 PM,0:01:47.011000,28.8,4.67,9.2,195,406,525,-15.1,45.4,79.3,53,-51.1,28.2,15,11.3,714,0.9,,43.2,56.8
