Athlete,vespoli usa,,,,,,,,,,,,,,,,,,,,
Date,"Mon, Apr 27 2026",,,,,,,,,,,,,,,,,,,,
Interval,7,,,,,,,,,,,,,,,,,,,,
Start Time,4:33:10.8 PM,,,,,,,,,,,,,,,,,,,,
End Time,4:44:18.2 PM,,,,,,,,,,,,,,,,,,,,
Duration,0:11:07.3,,,,,,,,,,,,,,,,,,,,
Distance,2825 m,,,,,,,,,,,,,,,,,,,,
Class,4+,,,,,,,,,,,,,,,,,,,,
Shell,1,,,,,,,,,,,,,,,,,,,,
Seat,B,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Stroke,Timestamp,Split,SPM,Speed (m/s),DPS (m),Power (W),Work (J),Peak N,Peak °,Peak %,Length (°),Connection (°),Catch (°),Release (°),Slip (°),Wash (°),Check (ms),Drive Time (s),HR (bpm),Drive %,Recovery %
152,4:38:52.4 PM,0:01:59.428000,27.8,4.19,8.9,258,557,605,-8.6,53.7,94.3,68.1,-59.3,35,17.3,8.9,687,1.02,,47.2,52.8
153,4:38:54.6 PM,0:01:58.479000,27.4,4.22,9.3,252,552,598,-9.4,52.5,90.7,68.1,-57,33.7,15,7.6,655,0.947,,43.2,56.8
154,4:38:56.8 PM,0:01:58.916000,28.1,4.2,9.5,269,573,610,-12.2,50.1,91.6,70,-58.1,33.5,14.7,6.9,625,0.965,,45.2,54.8
155,4:38:58.9 PM,0:01:57.831000,27.8,4.24,10.2,257,555,632,-6.9,55.9,91.9,71.6,-58.3,33.6,14,6.3,692,0.99,,45.9,54.1
156,4:39:01.1 PM,0:01:52.570000,27.4,4.44,10,248,544,577,-9.6,53.2,93.4,71,-59.2,34.1,13.8,8.6,637,0.93,,42.4,57.6
157,4:39:03.3 PM,0:01:51.668000,27.6,4.48,9.4,255,555,608,-10.3,50.8,93.6,67,-57.9,35.8,17.3,9.4,700,1.018,,46.8,53.2
158,4:39:05.4 PM,0:01:51.725000,27.8,4.48,9.7,271,586,637,-8.5,53.7,94.2,71.4,-59.1,35.1,14.5,8.3,637,0.899,,41.6,58.4
159,4:39:07.6 PM,0:01:51.893000,27,4.47,9.8,237,527,544,-6.6,54.8,93.7,69.6,-57.9,35.8,15.2,8.9,661,0.945,,42.6,57.4
160,4:39:09.8 PM,0:01:52.485000,26.8,4.45,10.8,245,549,573,-6.7,54.7,94.8,69,-58.6,36.2,15.9,9.8,698,1.019,,45.6,54.4
161,4:39:12.1 PM,0:01:51.329000,27.8,4.49,9.3,239,516,578,-3.2,57,90.5,63.9,-54.8,35.7,17.9,8.7,717,0.9,,41.7,58.3
162,4:39:14.2 PM,0:01:50.858000,26.5,4.51,9.6,228,517,560,-5.4,58.2,93,68.3,-59.6,33.4,16.2,8.5,674,0.96,,42.4,57.6
163,4:39:16.5 PM,0:01:53.854000,27,4.39,8.7,190,422,454,-7.4,54.1,93.1,66.8,-57.7,35.3,15.6,10.7,656,0.975,,43.9,56.1
164,4:39:18.7 PM,0:01:57.323000,26.5,4.26,9.7,210,475,508,-13.3,47.1,94.2,66.6,-57.7,36.5,15.2,12.4,614,0.96,,42.4,57.6
165,4:39:21.0 PM,0:02:00.569000,27.8,4.15,8.7,230,497,491,-8.2,52.2,92.9,66.4,-56.7,36.1,17.1,9.4,651,1.006,,46.6,53.4
166,4:39:23.1 PM,0:02:01.350000,27.4,4.12,10,232,508,549,-9.1,51.1,92.3,64.1,-56.2,36.1,17.2,11,706,0.959,,43.8,56.2
167,4:39:25.3 PM,0:01:57.335000,27.4,4.26,9.6,229,501,564,-7.9,52.7,95.6,64.7,-58.2,37.4,19.8,11.2,660,0.93,,42.5,57.5
168,4:39:27.5 PM,0:01:56.692000,27.6,4.28,9.1,243,530,571,-4.1,55.8,94.8,69.3,-57,37.8,17,8.5,681,0.945,,43.4,56.6
169,4:39:29.7 PM,0:01:56.832000,27,4.28,9,248,550,597,-8.7,51.4,95.6,71.1,-57.9,37.7,13.5,11,562,0.946,,42.6,57.4
170,4:39:31.9 PM,0:01:56.805000,27.6,4.28,8.8,237,515,571,-2.9,57.5,94.3,68.4,-57.1,37.2,15.7,10.3,693,0.99,,45.5,54.5
171,4:39:34.1 PM,0:01:59.829000,27,4.17,9.3,236,524,559,-6.9,53.2,93.5,69.9,-56.7,36.8,13.7,9.9,679,0.914,,41.2,58.8
172,4:39:36.3 PM,0:02:00.632000,27.4,4.14,8.9,241,529,595,-4.7,57.1,89.2,66.1,-55.7,33.5,14.5,8.6,648,0.931,,42.5,57.5
173,4:39:38.5 PM,0:02:01.500000,27.4,4.12,8.5,199,435,515,2.1,62.5,91.3,60,-54.9,36.3,21.9,9.3,685,0.976,,44.6,55.4
174,4:39:40.7 PM,0:02:03.148000,27.2,4.06,8.7,201,443,496,-2.4,59.1,97.4,66.7,-60,37.4,18.3,12.4,663,0.915,,41.5,58.5
175,4:39:42.9 PM,0:02:02.537000,27.2,4.08,9.6,213,469,540,2.1,61.4,96.9,65.2,-57.4,39.4,19.8,11.9,691,1.004,,45.6,54.4
176,4:39:45.1 PM,0:01:59.979000,27.4,4.17,9.1,221,485,537,-5.2,57.3,93,68.6,-58.5,34.5,15.3,9.1,700,0.901,,41.1,58.9
177,4:39:47.3 PM,0:02:01.239000,26.3,4.12,9,240,548,592,-10.9,50.3,92.6,65.9,-57.5,35.1,16.1,10.6,658,0.933,,40.9,59.1
178,4:39:49.6 PM,0:01:59.288000,27.2,4.19,9.8,243,535,553,-13,46.6,93.9,65.8,-56.8,37.1,15,13.1,696,0.899,,40.8,59.2
179,4:39:51.8 PM,0:01:56.423000,27.6,4.29,9.9,183,398,484,-0.6,62,91.7,53.8,-57.4,34.3,31.2,6.8,687,0.87,,40,60
180,4:39:53.9 PM,0:01:57.256000,26.7,4.26,9.6,229,516,560,-10.6,50.2,94.8,66.6,-58.1,36.6,16.6,11.6,606,0.947,,42.1,57.9
181,4:39:56.2 PM,0:01:54.073000,27.1,4.38,9.5,226,502,520,-8.3,52.4,95.9,66.4,-58.6,37.4,17.9,11.7,660,0.944,,42.6,57.4
182,4:39:58.4 PM,0:01:54.820000,27.6,4.35,8.5,202,440,478,-0.6,59.7,92.3,60.7,-55.6,36.6,20.4,11.2,648,0.886,,40.7,59.3
183,4:40:00.6 PM,0:01:59.789000,27.6,4.17,8.9,227,494,558,-11,48.2,89.6,62.8,-54.1,35.4,15.8,10.9,667,0.99,,45.5,54.5
184,4:40:02.8 PM,0:02:00.873000,27,4.14,9.2,226,502,569,-6.1,54.7,93.9,68.7,-57.5,36.4,16.7,8.4,677,0.899,,40.5,59.5
185,4:40:05.0 PM,0:02:02.811000,26.7,4.07,9.4,195,439,503,-2,58.7,86.5,60.3,-52.7,33.8,19.7,6.5,655,0.99,,44,56
186,4:40:07.2 PM,0:02:01.155000,27.4,4.13,9.7,220,482,542,-8.6,50.5,90.2,63.5,-54.1,36.1,17,9.7,644,0.915,,41.8,58.2
187,4:40:09.4 PM,0:01:59.318000,27,4.19,9.1,222,493,544,-14.1,44.9,90.4,62.3,-54.7,35.7,15.3,12.8,661,0.96,,43.2,56.8
188,4:40:11.6 PM,0:02:00.486000,27.8,4.15,8.8,184,397,525,1.8,61.8,87.9,52.5,-52.5,35.4,24.3,11.1,707,0.974,,45.1,54.9
189,4:40:13.8 PM,0:01:59.919000,26,4.17,9.3,143,331,413,2.3,64.1,86.9,46.6,-53.5,33.4,31.5,8.8,705,0.93,,40.3,59.7
190,4:40:16.1 PM,0:02:02.077000,26.9,4.1,8.7,182,407,480,-0.2,57.9,88.1,58.7,-51.2,36.9,17.7,11.7,645,0.884,,39.6,60.4
191,4:40:18.3 PM,0:02:04.582000,26.5,4.01,9,220,499,556,-8.8,50.9,92.2,66,-55.7,36.4,13.7,12.4,601,0.946,,41.7,58.3
192,4:40:20.6 PM,0:02:06.786000,26.8,3.94,8,192,430,464,-9.9,51,91.8,64.9,-56.7,35.1,17.5,9.3,612,0.915,,40.9,59.1
193,4:40:22.9 PM,0:02:08.071000,25.8,3.9,10.1,153,356,409,1.8,64.6,89.3,54,-55.8,33.4,25.8,9.4,686,1.067,,45.9,54.1
194,4:40:25.2 PM,0:02:05.686000,27.4,3.98,8.8,135,295,348,5.5,69,88.3,46,-55.4,32.9,31.8,10.5,696,1.142,,52.2,47.8
195,4:40:27.4 PM,0:02:06.129000,28.6,3.96,7.9,187,392,406,-7.3,50,90.9,58.8,-52.7,38.2,16.7,15.4,587,0.93,,44.3,55.7
196,4:40:29.5 PM,0:02:06.069000,27.4,3.97,8.6,185,405,463,-11.4,46.8,92.9,61.9,-54.9,38,16.5,14.5,587,0.959,,43.8,56.2
197,4:40:31.7 PM,0:02:06.510000,27.8,3.95,8.7,193,418,479,-0.9,57.8,89.3,58.5,-52.5,36.8,19.9,10.8,653,0.96,,44.4,55.6
198,4:40:33.8 PM,0:02:07.835000,27.4,3.91,9.1,196,430,507,1.4,63.9,84.9,58.3,-52.8,32.1,19.7,6.9,689,1.05,,47.9,52.1
199,4:40:36.0 PM,0:02:05.496000,27,3.98,9.2,199,443,516,-5.2,55.8,91.9,68.2,-56.4,35.4,13.9,9.8,665,0.975,,43.9,56.1
200,4:40:38.2 PM,0:02:02.226000,26.7,4.09,9.4,206,464,567,-1.2,61.1,90,62.7,-56.2,33.8,17.7,9.6,677,0.962,,42.7,57.3
201,4:40:40.5 PM,0:02:01.247000,27.4,4.12,9,240,526,556,-8.6,52.1,91.3,66.2,-56.2,35.1,15.2,9.9,648,1.02,,46.6,53.4
202,4:40:42.7 PM,0:02:02.099000,26.3,4.1,9.6,164,375,482,0.3,64.1,90.2,52.7,-57.6,32.6,27.3,10.2,705,1.049,,46,54
203,4:40:44.9 PM,0:02:02.153000,28,4.09,8.9,243,522,589,-7.3,54.3,89.4,64.3,-55.9,33.5,17.4,7.7,688,0.914,,42.6,57.4
204,4:40:47.1 PM,0:02:02.657000,25.5,4.08,9.4,150,353,455,2.3,66.4,87.4,50.1,-55.7,31.6,28.7,8.5,716,1.111,,47.2,52.8
205,4:40:49.4 PM,0:02:02.784000,27.2,4.07,9.2,213,470,519,-7.9,53.8,91.3,66.5,-57,34.3,12.8,12,653,0.976,,44.3,55.7
206,4:40:51.7 PM,0:02:02.479000,26.9,4.08,9.1,159,355,402,1,61.7,93.6,51.6,-56.7,36.9,29.2,12.8,700,0.928,,41.5,58.5
207,4:40:53.9 PM,0:02:02.644000,27.4,4.08,8.9,189,413,439,-0.4,62,92.6,62.3,-57.7,34.8,19.6,10.8,607,0.989,,45.2,54.8
208,4:40:56.1 PM,0:02:04.434000,27.6,4.02,8.1,162,352,420,0.1,58.6,90.2,51.2,-52.7,37.5,24.9,14.1,703,0.944,,43.4,56.6
209,4:40:58.2 PM,0:02:06.933000,26.3,3.94,8.7,169,385,438,-10.9,47.1,94.4,59.8,-55.4,39.1,18,16.6,539,1.02,,44.7,55.3
210,4:41:00.5 PM,0:02:08.599000,27.2,3.89,9.5,203,448,501,-5.2,55.8,91.5,69.8,-56.3,35.2,12.9,8.8,588,1.064,,48.3,51.7
211,4:41:02.7 PM,0:02:10.209000,27.4,3.84,8.3,180,394,463,2.9,64.9,86.9,52.4,-53.5,33.4,23.8,10.6,695,0.915,,41.8,58.2
212,4:41:04.9 PM,0:02:09.743000,27.4,3.85,8.9,192,421,558,-15.4,44,89.1,53.5,-54.6,34.6,23.3,12.4,659,0.991,,45.3,54.7
213,4:41:07.1 PM,0:02:06.808000,25.3,3.94,9.5,195,462,503,-5.2,57.8,89.7,66.8,-57,32.7,14.6,8.3,573,1.2,,50.6,49.4
214,4:41:09.5 PM,0:02:07.415000,28.6,3.92,7.8,232,488,528,-0.7,61.1,90.6,63.5,-56.1,34.6,17.8,9.3,644,1.035,,49.3,50.7
215,4:41:11.6 PM,0:02:07.212000,26.7,3.93,8.7,206,464,542,-5.6,56.1,83.9,62.3,-52.7,31.3,16.2,5.5,727,0.989,,43.9,56.1
216,4:41:13.8 PM,0:02:08.065000,27.8,3.9,9,196,423,491,1.6,63.3,93.8,54.6,-57.7,36.1,26.8,12.4,683,0.929,,43,57
217,4:41:16.0 PM,0:02:06.597000,27,3.95,9,228,506,514,-7.5,54.8,92.9,69.5,-58.4,34.5,13.9,9.5,599,1.066,,48,52
218,4:41:18.2 PM,0:02:04.745000,27,4.01,9.4,216,479,498,-2.6,58.9,90.4,64.5,-55.8,34.6,15.4,10.4,639,1.006,,45.3,54.7
219,4:41:20.4 PM,0:02:04.255000,27,4.02,8.6,212,471,530,-4.9,56.2,89.3,61,-55.1,34.2,19.2,9.1,694,1.051,,47.3,52.7
220,4:41:22.7 PM,0:02:04.172000,26.9,4.03,8.8,223,497,548,-8.7,54.5,89.5,66.2,-57.6,31.9,15.3,8,674,0.975,,43.6,56.4
221,4:41:24.9 PM,0:02:06.396000,26.1,3.96,9.1,191,439,506,-1.1,62.1,85.1,59.7,-53.9,31.2,17.8,7.6,672,0.99,,43.1,56.9
222,4:41:27.2 PM,0:02:06.655000,27.8,3.95,8.9,233,503,579,-5.4,55.8,90.8,66.5,-56.1,34.7,15.2,9.1,612,0.961,,44.5,55.5
223,4:41:29.3 PM,0:02:04.920000,27.8,4,8.7,201,434,531,-2,59.3,92.8,58.8,-57,35.8,24.9,9.1,639,0.96,,44.5,55.5
224,4:41:31.5 PM,0:02:04.780000,27.4,4.01,8.6,204,447,480,-11.5,49.3,90.3,66.3,-56,34.3,15.4,8.6,719,0.99,,45.2,54.8
225,4:41:33.7 PM,0:02:05.222000,27.4,3.99,8.8,226,495,528,-8.7,52,96.3,67.2,-58.7,37.6,16.1,13,616,0.915,,41.8,58.2
226,4:41:35.9 PM,0:02:03.126000,27.2,4.06,9.7,227,500,589,-4.1,59.2,89.1,60.8,-56.7,32.3,18.7,9.6,670,0.914,,41.5,58.5
227,4:41:38.1 PM,0:02:02.072000,27.2,4.1,8.9,201,443,512,-2.8,57.8,89.4,59.4,-54.4,34.9,21,9,722,1.005,,45.6,54.4
228,4:41:40.3 PM,0:02:02.639000,25.3,4.08,8.8,189,447,514,-3.9,58.8,87.3,63.4,-55.2,32.1,17,6.9,649,1.139,,48.1,51.9
229,4:41:42.7 PM,0:02:02.814000,28.6,4.07,8.4,230,482,531,-5.1,56.7,90.8,68.4,-56.6,34.1,12.6,9.7,638,0.975,,46.4,53.6
230,4:41:44.8 PM,0:02:04.274000,27.2,4.02,9.3,207,456,523,-2,59.4,87.9,59.7,-54.2,33.7,20.6,7.6,722,0.945,,42.8,57.2
231,4:41:47.0 PM,0:02:05.192000,27,3.99,9.2,200,444,489,-2.9,58.9,90.3,61.2,-56.1,34.2,20.3,8.8,705,0.96,,43.2,56.8
232,4:41:49.2 PM,0:02:04.007000,27.2,4.03,8.9,227,501,502,-4.4,58,92.5,67.1,-58,34.5,15.1,10.3,639,0.96,,43.5,56.5
233,4:41:51.4 PM,0:02:02.887000,27.8,4.07,8.6,224,483,541,-4.7,54,93.2,63,-55.1,38.1,16.1,14.1,637,0.945,,43.8,56.3
234,4:41:53.6 PM,0:02:02.955000,28.2,4.07,8.1,220,468,495,-9.7,50.7,94.7,66.9,-57.7,36.9,15.7,12.1,581,0.959,,45,55
235,4:41:55.7 PM,0:02:04.689000,27.8,4.01,9.1,255,551,598,-5.8,54.8,92.4,70.1,-56.5,35.9,12.2,10.2,640,1.022,,47.3,52.7
236,4:41:57.8 PM,0:02:03.109000,27.8,4.06,9.1,241,521,572,-10.6,51.7,90.6,63,-57.4,33.2,18.1,9.5,697,0.989,,45.8,54.2
237,4:42:00.0 PM,0:02:01.525000,27.4,4.11,9.3,180,393,453,-0.1,60.5,94.4,62.4,-57.2,37.1,19,13,720,1.018,,46.5,53.5
238,4:42:02.2 PM,0:01:59.708000,27,4.18,9.5,227,505,561,-6.4,54.4,91.8,68.9,-56.3,35.4,14.1,8.7,654,1.02,,45.9,54.1
239,4:42:04.4 PM,0:01:59.316000,27,4.19,8.4,198,440,494,-11.8,49.3,93.3,66.5,-57.8,35.4,13.3,13.4,729,1.053,,47.4,52.6
240,4:42:06.6 PM,0:02:02.086000,27.1,4.1,8.7,180,400,404,-0.2,63.4,91.1,64.3,-57.9,33.2,19.1,7.8,707,0.96,,43.3,56.7
241,4:42:08.9 PM,0:02:02.814000,28.2,4.07,9.1,218,464,544,-4.7,55.2,85.9,63.5,-52.1,33.8,14.3,8.1,673,0.96,,45.1,54.9
242,4:42:11.0 PM,0:02:03.926000,27,4.03,8.8,205,456,539,-3.1,57.9,91,65.2,-55.7,35.3,15.7,10,695,1.034,,46.6,53.4
243,4:42:13.2 PM,0:02:03.820000,27.2,4.04,9.2,220,485,544,-6.6,53.2,91.8,64.2,-55.5,36.3,14.9,12.8,595,0.974,,44.2,55.8
244,4:42:15.4 PM,0:02:02.645000,28,4.08,8.6,201,432,471,-7.9,52.6,91.8,64.2,-56.2,35.6,13.7,13.9,643,1.006,,46.9,53.1
245,4:42:17.6 PM,0:02:03.481000,27.8,4.05,8.3,229,494,555,-5.1,57.1,88.5,64.3,-55.6,32.9,15.3,8.9,688,1.02,,47.2,52.8
246,4:42:19.7 PM,0:02:04.836000,29,4.01,8.7,251,519,582,-5.1,56.6,90.6,66.7,-56.4,34.3,14.9,9.1,722,0.974,,47.1,52.9
247,4:42:21.8 PM,0:02:03.058000,28.2,4.06,9.1,217,463,532,-3.1,60.5,90.1,68.3,-57.6,32.5,15.8,6,721,0.989,,46.4,53.6
248,4:42:23.9 PM,0:02:00.015000,28.2,4.17,9.7,255,544,583,-5.2,57.1,90.6,68.8,-56.9,33.7,13.7,8.1,628,0.975,,45.8,54.2
249,4:42:26.0 PM,0:01:56.651000,27,4.29,9.6,227,504,549,-9.9,52.8,92.5,66,-58.7,33.8,15.5,11,669,1.02,,45.9,54.1
250,4:42:28.3 PM,0:01:54.325000,28.1,4.37,9,233,496,554,-4.7,58.6,90.8,67.1,-57.9,32.9,17.9,5.8,695,0.929,,43.6,56.4
251,4:42:30.4 PM,0:01:55.120000,27.6,4.34,9.1,238,517,522,-3.2,57.5,94.3,71.1,-57.4,36.9,13.6,9.6,654,1.036,,47.7,52.3
252,4:42:32.6 PM,0:01:57.011000,27.6,4.27,8.8,214,465,558,1.3,65.1,90.6,62,-57.6,32.9,21.2,7.3,659,0.9,,41.4,58.6
253,4:42:34.7 PM,0:01:59.946000,27.4,4.17,9.4,257,564,589,-15.8,44.8,91.7,70.2,-56.9,34.8,12.9,8.6,660,0.991,,45.2,54.8
254,4:42:36.9 PM,0:01:58.322000,26.3,4.23,10.1,69,158,204,13.8,80.6,86.9,3.9,-56.2,30.7,67,16,643,1.064,,46.7,53.3
255,4:42:39.2 PM,0:01:57.884000,30.1,4.24,8.3,273,545,573,-5.1,56.9,90.1,66.4,-56.4,33.8,15.3,8.4,629,0.96,,48.1,51.9
256,4:42:41.2 PM,0:01:56.893000,26.8,4.28,9.5,206,461,542,-6.4,56.9,87.6,61.4,-56.2,31.4,18.6,7.6,667,1.081,,48.3,51.7
257,4:42:43.4 PM,0:01:56.581000,29,4.29,8.3,234,485,534,-5.1,57,90.3,65,-56.6,33.8,16,9.4,668,0.87,,42,58
258,4:42:45.5 PM,0:02:00.532000,27.4,4.15,8.3,213,466,484,-18.5,42.3,91.5,64.7,-57.2,34.3,16.8,10.1,630,0.99,,45.2,54.8
259,4:42:47.7 PM,0:02:03.623000,27.2,4.04,9,242,534,598,-5.9,56.5,89.6,69,-56.5,33.1,13.6,7,692,0.96,,43.5,56.5
260,4:42:49.9 PM,0:02:02.672000,27.2,4.08,9.8,247,545,590,-7.5,52.9,91.4,65,-55.9,35.6,16.3,10.1,690,0.9,,40.8,59.2
261,4:42:52.1 PM,0:02:00.929000,26.9,4.13,9.1,224,502,561,-6.9,55.6,90.3,65.2,-57.1,33.1,16.2,8.9,714,1.065,,47.7,52.3
262,4:42:54.3 PM,0:01:59.951000,28,4.17,8.9,253,542,590,-3,58.2,92.2,69.2,-56.6,35.6,14.8,8.2,662,0.944,,44,56
263,4:42:56.5 PM,0:01:58.508000,27.4,4.22,8.8,211,462,525,-3.7,57.5,89.6,62.5,-55.2,34.3,18.4,8.7,692,0.9,,41.1,58.9
264,4:42:58.7 PM,0:02:01.011000,27.4,4.13,8.9,246,540,587,-9.3,50.3,94.3,69.7,-56.7,37.5,12.5,12.1,625,0.945,,43.2,56.8
265,4:43:00.9 PM,0:02:01.554000,27.6,4.11,9.8,239,521,586,-6.9,53.9,92.5,67.2,-56.7,35.8,14.8,10.5,643,1.019,,46.9,53.1
266,4:43:03.0 PM,0:01:58.802000,27.6,4.21,9.3,200,435,477,-5.4,55.8,92.3,65.4,-56.9,35.4,14.8,12.1,638,1.035,,47.6,52.4
267,4:43:05.2 PM,0:01:58.128000,27.8,4.23,9.2,185,399,411,0.8,60.2,93.6,58.1,-55.5,38.1,21.7,13.7,633,0.93,,43.1,56.9
268,4:43:07.4 PM,0:01:56.898000,28,4.28,8.6,227,487,543,-3.3,57.5,90.4,67.1,-55.3,35.1,14.3,9,630,0.96,,44.8,55.2
269,4:43:09.5 PM,0:01:58.249000,28,4.23,8.7,194,416,507,-1.6,59,88.7,58.5,-53.9,34.8,21.5,8.8,693,1.004,,46.8,53.2
270,4:43:11.7 PM,0:02:01.128000,28.4,4.13,8.7,258,546,597,-9.3,52.3,88.3,66.9,-55.5,32.8,14.1,7.2,653,0.975,,46.1,53.9
271,4:43:13.8 PM,0:02:01.006000,28.8,4.13,9.1,253,528,597,-4.2,56.6,90.5,66.1,-55.4,35.1,14.2,10.2,682,0.99,,47.5,52.5
272,4:43:15.9 PM,0:01:59.466000,28.2,4.19,9.7,204,435,530,2.6,66.8,90,60,-57.6,32.4,24,6,665,0.915,,43,57
273,4:43:18.0 PM,0:01:55.643000,27.8,4.32,9.8,237,511,602,-3.2,58.8,88.3,65.2,-55.2,33.1,14.7,8.4,687,0.96,,44.4,55.6
274,4:43:20.2 PM,0:01:53.055000,29,4.42,8.8,247,511,595,-3.7,58.5,88.7,63.3,-55.6,33.1,16.4,9,622,0.9,,43.5,56.5
275,4:43:22.2 PM,0:01:52.910000,27.6,4.43,9.3,223,485,543,-4.2,58.3,92,65,-57.8,34.2,16.2,10.8,640,1.033,,47.5,52.5
276,4:43:24.4 PM,0:01:54.184000,28.8,4.38,8.7,252,526,589,-7.4,51.3,94,66.5,-55.6,38.4,14.9,12.6,680,0.99,,47.5,52.5
277,4:43:26.5 PM,0:01:57.377000,28.4,4.26,8.5,240,508,572,-6.1,53.2,92.6,66.1,-55.4,37.3,14.7,11.8,619,0.945,,44.7,55.3
278,4:43:28.6 PM,0:02:00.489000,28.6,4.15,8.1,238,500,557,-10.9,49.5,94.4,70.2,-57.6,36.8,12.3,11.9,581,0.914,,43.5,56.5
279,4:43:30.7 PM,0:02:01.498000,28,4.12,8.9,251,538,591,-7.9,54.4,92.7,68.5,-58.3,34.4,14.1,10.1,674,0.945,,44,56
280,4:43:32.9 PM,0:02:00.115000,29.4,4.16,9.5,232,473,544,-6.7,54.9,91.8,66.1,-57.1,34.7,14.6,11.1,667,0.886,,43.4,56.6
281,4:43:34.9 PM,0:01:57.775000,27.8,4.25,9.9,267,577,645,-5.3,57.7,91.5,71.6,-58.1,33.4,12.7,7.2,636,0.945,,43.8,56.2
282,4:43:37.1 PM,0:01:54.461000,29.4,4.37,9.5,265,541,639,-5.4,56.3,90.7,64.2,-56.5,34.2,17.6,8.8,678,1.006,,49.3,50.7
283,4:43:39.1 PM,0:01:51.433000,29.2,4.49,8.9,242,498,529,-4.6,57.3,91.9,65.2,-57.2,34.6,16,10.7,566,0.976,,47.5,52.5
284,4:43:41.2 PM,0:01:50.002000,28.8,4.55,9.4,251,523,593,-7.2,54.9,90.4,68,-56.9,33.6,13.4,9,585,0.885,,42.5,57.5
285,4:43:43.2 PM,0:01:50.604000,28.6,4.52,9.1,237,498,507,-4.9,57.5,92,67.3,-57.9,34.1,15.5,9.2,682,0.9,,42.9,57.1
286,4:43:45.3 PM,0:01:53.428000,29.2,4.41,8.5,288,593,639,-6.2,54.9,90.1,68.9,-55.7,34.4,12.4,8.9,644,0.883,,43,57
287,4:43:47.4 PM,0:01:56.454000,29.4,4.29,8.3,253,517,550,-6.6,55,88.4,66.8,-55.2,33.2,14.1,7.5,647,0.887,,43.4,56.6
288,4:43:49.4 PM,0:01:57.404000,28.8,4.26,9.2,205,427,495,0.3,61,89.1,56.9,-54.1,35,22.4,9.8,630,0.93,,44.6,55.4
289,4:43:51.5 PM,0:01:58.379000,28.4,4.22,8.9,277,585,664,-5.4,59.8,93.2,70.8,-61.1,32.1,15.8,6.6,669,0.958,,45.3,54.7
290,4:43:53.6 PM,0:01:57.840000,30.3,4.24,8.2,247,489,525,-4.2,58.2,92.1,63.2,-57.8,34.3,20.7,8.2,674,0.961,,48.5,51.5
291,4:43:55.6 PM,0:01:57.319000,29.4,4.26,8.3,264,539,613,-7.1,53.4,89.9,66.8,-55.2,34.8,14.9,8.2,645,0.886,,43.5,56.5
292,4:43:57.6 PM,0:01:57.638000,29.4,4.25,8.3,277,565,655,-4.5,55.5,93.5,69.5,-56.4,37.1,13.4,10.6,614,0.84,,41.2,58.8
293,4:43:59.7 PM,0:01:58.503000,29.2,4.22,8.9,301,618,679,-5.6,56.3,94.1,71.9,-58.6,35.4,12.9,9.2,617,0.899,,43.8,56.2
294,4:44:01.7 PM,0:01:54.961000,28.6,4.35,10.4,284,597,638,-12.6,50.3,92.8,71.1,-59.3,33.4,14.8,6.8,624,0.915,,43.6,56.4
295,4:44:03.8 PM,0:01:50.810000,30.3,4.51,9.7,291,576,630,-8.9,53.5,94.6,70.3,-59.6,35,15.4,8.9,586,0.869,,43.9,56.1
296,4:44:05.8 PM,0:01:47.090000,29.6,4.67,9.8,310,628,681,-5.6,56.6,93.3,72.2,-58.4,34.9,12.8,8.2,618,0.9,,44.4,55.6
297,4:44:07.8 PM,0:01:44.011000,29.2,4.81,10,312,641,699,-6.2,57,95.1,72.4,-60.4,34.7,14.5,8.2,661,0.915,,44.5,55.5
298,4:44:09.9 PM,0:01:43.427000,29.4,4.83,9.5,301,613,608,-15.7,46.2,94.3,72.5,-59.2,35,13.5,8.2,669,0.915,,44.9,55.1
299,4:44:11.9 PM,0:01:45.449000,29.4,4.74,9.5,302,617,655,-8.9,53.4,93.3,72.1,-58.6,34.6,13.3,7.8,640,0.871,,42.7,57.3
300,4:44:14.0 PM,0:01:46.596000,28.8,4.69,9.2,289,603,639,-5.3,56.6,93.1,71.4,-58,35.1,13.8,7.9,641,0.9,,43.2,56.8
301,4:44:16.1 PM,0:01:47.663000,28.8,4.64,9.4,192,400,474,-3.2,57.1,96.3,56.6,-58.2,38.1,24.1,15.5,653,0.991,,47.5,52.5
